gene,TAloc,ORFsize
115,18,1197
115,231,1197
115,350,1197
115,414,1197
115,643,1197
115,649,1197
115,920,1197
115,965,1197
115,999,1197
115,1005,1197
115,1097,1197
116,4877,4878
116,4720,4878
116,4699,4878
116,4602,4878
116,4483,4878
116,4444,4878
116,4379,4878
116,4111,4878
116,3849,4878
116,3730,4878
116,3713,4878
116,3579,4878
116,3483,4878
116,3446,4878
116,3423,4878
116,3385,4878
116,3382,4878
116,3361,4878
116,3310,4878
116,3207,4878
116,3198,4878
116,3150,4878
116,3039,4878
116,2811,4878
116,2703,4878
116,2689,4878
116,2524,4878
116,2517,4878
116,2469,4878
116,2433,4878
116,2394,4878
116,2388,4878
116,2377,4878
116,2237,4878
116,2163,4878
116,2153,4878
116,1926,4878
116,1845,4878
116,1765,4878
116,1722,4878
116,1638,4878
116,1559,4878
116,1426,4878
116,1358,4878
116,1311,4878
116,1273,4878
116,1221,4878
116,1146,4878
116,1111,4878
116,1046,4878
116,834,4878
116,753,4878
116,730,4878
116,715,4878
116,682,4878
116,654,4878
116,573,4878
116,523,4878
116,468,4878
116,435,4878
116,412,4878
116,279,4878
116,189,4878
116,51,4878
116.1,8,126
116.1,23,126
116.1,37,126
116.1,120,126
117,173,207
117,65,207
118,59,1602
118,72,1602
118,172,1602
118,228,1602
118,273,1602
118,284,1602
118,296,1602
118,371,1602
118,471,1602
118,507,1602
118,598,1602
118,625,1602
118,660,1602
118,778,1602
118,808,1602
118,868,1602
118,1007,1602
118,1015,1602
118,1084,1602
118,1105,1602
118,1123,1602
118,1132,1602
118,1260,1602
118,1294,1602
118,1369,1602
118,1399,1602
118,1474,1602
118,1483,1602
118,1569,1602
118,1601,1602
119,38,855
119,62,855
119,89,855
119,106,855
119,181,855
119,223,855
119,227,855
119,335,855
119,365,855
119,404,855
119,461,855
119,497,855
119,514,855
119,517,855
119,690,855
119,716,855
119,722,855
120,69,2058
120,108,2058
120,126,2058
120,141,2058
120,169,2058
120,265,2058
120,357,2058
120,384,2058
120,411,2058
120,445,2058
120,452,2058
120,483,2058
120,518,2058
120,521,2058
120,558,2058
120,679,2058
120,707,2058
120,721,2058
120,969,2058
120,1038,2058
120,1043,2058
120,1052,2058
120,1096,2058
120,1129,2058
120,1186,2058
120,1299,2058
120,1419,2058
120,1454,2058
120,1515,2058
120,1529,2058
120,1535,2058
120,1656,2058
120,1687,2058
120,1712,2058
120,1728,2058
120,1790,2058
120,1826,2058
120,1872,2058
120,1876,2058
120,1885,2058
120,1946,2058
120,2022,2058
120,2057,2058
121,83,957
121,88,957
121,92,957
121,148,957
121,170,957
121,180,957
121,204,957
121,227,957
121,306,957
121,334,957
121,359,957
121,391,957
121,425,957
121,436,957
121,461,957
121,467,957
121,479,957
121,505,957
121,568,957
121,619,957
121,634,957
121,682,957
121,704,957
121,728,957
121,756,957
121,769,957
121,781,957
121,836,957
121,864,957
121,920,957
121,928,957
122,33,1263
122,45,1263
122,59,1263
122,105,1263
122,194,1263
122,235,1263
122,270,1263
122,339,1263
122,359,1263
122,365,1263
122,429,1263
122,433,1263
122,448,1263
122,456,1263
122,606,1263
122,658,1263
122,674,1263
122,736,1263
122,773,1263
122,777,1263
122,834,1263
122,851,1263
122,921,1263
122,966,1263
122,1018,1263
122,1167,1263
122,1262,1263
123,71,1161
123,100,1161
123,105,1161
123,119,1161
123,125,1161
123,254,1161
123,286,1161
123,416,1161
123,488,1161
123,564,1161
123,608,1161
123,756,1161
123,845,1161
123,940,1161
123,1000,1161
123,1027,1161
123,1050,1161
123,1152,1161
124,43,189
124,152,189
124,163,189
125,632,633
125,587,633
125,556,633
125,533,633
125,494,633
125,478,633
125,464,633
125,446,633
125,412,633
125,364,633
125,333,633
125,280,633
125,179,633
125,148,633
125,13,633
125.1,29,951
125.1,83,951
125.1,178,951
125.1,204,951
125.1,219,951
125.1,273,951
125.1,291,951
125.1,404,951
125.1,491,951
125.1,503,951
125.1,526,951
125.1,576,951
125.1,601,951
125.1,619,951
125.1,744,951
125.1,835,951
125.1,879,951
126,1711,1749
126,1584,1749
126,1577,1749
126,1477,1749
126,1451,1749
126,1406,1749
126,1304,1749
126,1248,1749
126,1187,1749
126,1156,1749
126,1136,1749
126,993,1749
126,925,1749
126,870,1749
126,867,1749
126,706,1749
126,686,1749
126,597,1749
126,511,1749
126,503,1749
126,501,1749
126,419,1749
126,368,1749
126,160,1749
126,158,1749
126,95,1749
127,659,1629
127,704,1629
127,836,1629
127,838,1629
127,963,1629
127,1032,1629
127,1054,1629
127,1197,1629
127,1205,1629
127,1224,1629
127,1258,1629
127,1407,1629
127,1430,1629
127,1628,1629
128,2144,2145
128,2127,2145
128,2093,2145
128,2030,2145
128,1899,2145
128,1750,2145
128,1736,2145
128,1717,2145
128,1678,2145
128,1583,2145
128,1485,2145
128,1472,2145
128,1456,2145
128,1423,2145
128,1240,2145
128,1087,2145
128,1084,2145
128,980,2145
128,892,2145
128,840,2145
128,707,2145
128,581,2145
128,575,2145
128,527,2145
128,519,2145
128,470,2145
128,293,2145
128,254,2145
129,402,435
129,393,435
129,365,435
129,358,435
129,356,435
129,335,435
129,248,435
129,152,435
129,148,435
129,115,435
129,99,435
130,419,420
130,404,420
130,384,420
130,303,420
130,258,420
130,251,420
130,247,420
130,169,420
130,123,420
130,120,420
130,106,420
130,91,420
131,19,369
131,32,369
131,89,369
131,108,369
131,250,369
131,297,369
131,301,369
131,333,369
131,368,369
132,60,1686
132,103,1686
132,227,1686
132,302,1686
132,449,1686
132,797,1686
132,904,1686
132,943,1686
132,1068,1686
132,1144,1686
132,1243,1686
132,1383,1686
132,1385,1686
132,1441,1686
132,1447,1686
132,1685,1686
133,215,1068
133,341,1068
133,362,1068
133,648,1068
133,664,1068
133,685,1068
133,790,1068
133,799,1068
133,967,1068
133,1030,1068
134,133,1806
134,149,1806
134,230,1806
134,275,1806
134,302,1806
134,320,1806
134,391,1806
134,479,1806
134,488,1806
134,491,1806
134,518,1806
134,593,1806
134,632,1806
134,725,1806
134,834,1806
134,872,1806
134,1032,1806
134,1062,1806
134,1091,1806
134,1097,1806
134,1106,1806
134,1238,1806
134,1241,1806
134,1364,1806
134,1391,1806
134,1397,1806
134,1547,1806
134,1652,1806
134,1709,1806
134,1739,1806
134,1803,1806
135,1,1368
135,68,1368
135,111,1368
135,141,1368
135,156,1368
135,161,1368
135,185,1368
135,227,1368
135,284,1368
135,318,1368
135,360,1368
135,414,1368
135,463,1368
135,486,1368
135,510,1368
135,529,1368
135,541,1368
135,572,1368
135,617,1368
135,641,1368
135,716,1368
135,755,1368
135,893,1368
135,991,1368
135,1109,1368
135,1118,1368
135,1211,1368
135,1265,1368
135,1286,1368
135,1298,1368
135,1363,1368
136,17,780
136,66,780
136,101,780
136,109,780
136,198,780
136,297,780
136,319,780
136,423,780
136,440,780
136,521,780
136,549,780
136,574,780
136,577,780
136,618,780
136,641,780
136,643,780
136,647,780
136,735,780
136,767,780
136,779,780
137,982,1041
137,947,1041
137,913,1041
137,881,1041
137,822,1041
137,787,1041
137,779,1041
137,671,1041
137,584,1041
137,566,1041
137,563,1041
137,477,1041
137,454,1041
137,434,1041
137,428,1041
137,398,1041
137,386,1041
137,335,1041
137,332,1041
137,293,1041
137,260,1041
137,185,1041
137,163,1041
137,127,1041
137,113,1041
137,94,1041
137,85,1041
137,19,1041
137,15,1041
137,12,1041
138,233,456
138,266,456
138,300,456
138,446,456
139,1238,1344
139,1225,1344
139,1022,1344
139,1003,1344
139,984,1344
139,949,1344
139,898,1344
139,819,1344
139,728,1344
139,719,1344
139,614,1344
139,610,1344
139,577,1344
139,437,1344
139,402,1344
139,398,1344
139,146,1344
139,68,1344
140,1052,1083
140,946,1083
140,778,1083
140,671,1083
140,596,1083
140,569,1083
140,519,1083
140,482,1083
140,356,1083
140,350,1083
140,348,1083
140,237,1083
140,215,1083
140,144,1083
140,69,1083
141,74,606
141,99,606
141,377,606
141,482,606
141,515,606
141,518,606
141,579,606
141,605,606
142,108,903
142,242,903
142,244,903
142,442,903
142,458,903
142,511,903
142,521,903
142,587,903
142,638,903
142,686,903
142,770,903
142,876,903
143,605,606
143,486,606
143,459,606
143,454,606
143,405,606
143,374,606
143,307,606
143,296,606
143,204,606
143,158,606
143,98,606
143,54,606
144,39,1326
144,137,1326
144,160,1326
144,170,1326
144,204,1326
144,330,1326
144,368,1326
144,457,1326
144,510,1326
144,570,1326
144,590,1326
144,601,1326
144,638,1326
144,708,1326
144,734,1326
144,933,1326
144,989,1326
144,1022,1326
144,1033,1326
144,1039,1326
144,1050,1326
144,1103,1326
144,1114,1326
145,489,549
145,455,549
145,443,549
145,431,549
145,293,549
145,275,549
145,256,549
145,194,549
145,136,549
145,131,549
145,101,549
146,113,504
146,131,504
146,174,504
146,274,504
146,353,504
146,392,504
146,503,504
147,99,1023
147,147,1023
147,224,1023
147,227,1023
147,359,1023
147,415,1023
147,434,1023
147,476,1023
147,527,1023
147,695,1023
147,800,1023
147,850,1023
148,21,381
148,78,381
148,140,381
148,155,381
148,157,381
148,177,381
148,184,381
148,212,381
148,239,381
148,242,381
148,253,381
148,293,381
148,305,381
148,315,381
148,344,381
148,380,381
149,394,411
149,384,411
149,377,411
149,375,411
149,347,411
149,284,411
149,237,411
149,133,411
149,113,411
150,130,927
150,402,927
150,449,927
150,675,927
150,740,927
150,906,927
150,926,927
151,1478,1479
151,1406,1479
151,1366,1479
151,1194,1479
151,1140,1479
151,1026,1479
151,1010,1479
151,975,1479
151,910,1479
151,878,1479
151,872,1479
151,867,1479
151,828,1479
151,803,1479
151,788,1479
151,743,1479
151,701,1479
151,683,1479
151,613,1479
151,603,1479
151,248,1479
151,236,1479
151,212,1479
151,197,1479
151,150,1479
151,128,1479
151,108,1479
151,43,1479
152,77,843
152,150,843
152,168,843
152,172,843
152,198,843
152,277,843
152,317,843
152,383,843
152,407,843
152,536,843
152,681,843
152,749,843
152,751,843
152,770,843
153,30,954
153,58,954
153,187,954
153,275,954
153,308,954
153,380,954
153,413,954
153,443,954
153,540,954
153,579,954
153,594,954
153,599,954
153,627,954
153,744,954
153,770,954
154,37,942
154,128,942
154,198,942
154,245,942
154,257,942
154,286,942
154,290,942
154,327,942
154,362,942
154,395,942
154,425,942
154,456,942
154,581,942
154,585,942
154,736,942
154,770,942
154,941,942
155,103,1476
155,145,1476
155,186,1476
155,266,1476
155,305,1476
155,344,1476
155,392,1476
155,401,1476
155,414,1476
155,434,1476
155,443,1476
155,551,1476
155,557,1476
155,677,1476
155,762,1476
155,833,1476
155,965,1476
155,1188,1476
155,1196,1476
155,1207,1476
155,1267,1476
155,1340,1476
155,1378,1476
155,1423,1476
155,1427,1476
155,1436,1476
156,55,882
156,86,882
156,94,882
156,230,882
156,382,882
156,395,882
156,404,882
156,414,882
156,449,882
156,512,882
156,550,882
156,575,882
156,648,882
156,692,882
156,731,882
156,810,882
156,881,882
157,18,969
157,50,969
157,69,969
157,94,969
157,102,969
157,152,969
157,165,969
157,278,969
157,291,969
157,297,969
157,368,969
157,380,969
157,504,969
157,536,969
157,611,969
157,699,969
157,729,969
157,766,969
157,797,969
157,843,969
157,890,969
157,968,969
158,287,288
158,262,288
158,173,288
158,139,288
158,113,288
159,125,126
160,1738,1767
160,1595,1767
160,1582,1767
160,1563,1767
160,1535,1767
160,1458,1767
160,1442,1767
160,1291,1767
160,1265,1767
160,1244,1767
160,1227,1767
160,1127,1767
160,1124,1767
160,1077,1767
160,1052,1767
160,1032,1767
160,1023,1767
160,1012,1767
160,989,1767
160,962,1767
160,950,1767
160,935,1767
160,911,1767
160,903,1767
160,873,1767
160,861,1767
160,734,1767
160,669,1767
160,614,1767
160,612,1767
160,530,1767
160,516,1767
160,481,1767
160,459,1767
160,436,1767
160,287,1767
160,199,1767
160,160,1767
160,144,1767
160,126,1767
160,122,1767
160,85,1767
160,65,1767
160,54,1767
161,1586,1602
161,1579,1602
161,1545,1602
161,1468,1602
161,1455,1602
161,1449,1602
161,1430,1602
161,1370,1602
161,1310,1602
161,1061,1602
161,1049,1602
161,1043,1602
161,1028,1602
161,911,1602
161,908,1602
161,892,1602
161,890,1602
161,873,1602
161,868,1602
161,865,1602
161,830,1602
161,819,1602
161,767,1602
161,740,1602
161,728,1602
161,713,1602
161,686,1602
161,634,1602
161,525,1602
161,468,1602
161,386,1602
161,357,1602
161,337,1602
161,330,1602
161,313,1602
161,300,1602
161,152,1602
161,115,1602
161,76,1602
161,64,1602
162,784,831
162,767,831
162,749,831
162,713,831
162,566,831
162,490,831
162,429,831
162,389,831
162,374,831
162,354,831
162,306,831
163,1109,1224
163,870,1224
163,775,1224
163,747,1224
163,686,1224
163,493,1224
163,476,1224
163,230,1224
163,192,1224
163,101,1224
163,92,1224
163,35,1224
164,173,1431
164,291,1431
164,301,1431
164,428,1431
164,430,1431
164,573,1431
164,593,1431
164,683,1431
164,983,1431
164,1005,1431
164,1097,1431
164,1103,1431
165,14,1428
165,32,1428
165,59,1428
165,331,1428
165,436,1428
165,811,1428
165,944,1428
165,974,1428
165,1055,1428
165,1093,1428
165,1127,1428
165,1250,1428
165,1349,1428
165,1366,1428
165,1427,1428
167,30,645
167,69,645
167,86,645
167,146,645
167,152,645
167,155,645
167,188,645
167,260,645
167,266,645
167,320,645
167,338,645
167,401,645
167,411,645
167,452,645
167,485,645
167,509,645
168,1380,1407
168,1289,1407
168,1283,1407
168,1279,1407
168,1272,1407
168,1257,1407
168,1242,1407
168,1239,1407
168,1146,1407
168,1136,1407
168,1130,1407
168,1124,1407
168,1110,1407
168,1101,1407
168,1077,1407
168,1065,1407
168,1007,1407
168,1004,1407
168,986,1407
168,929,1407
168,877,1407
168,866,1407
168,848,1407
168,839,1407
168,827,1407
168,821,1407
168,812,1407
168,775,1407
168,758,1407
168,746,1407
168,718,1407
168,712,1407
168,709,1407
168,657,1407
168,649,1407
168,639,1407
168,624,1407
168,605,1407
168,573,1407
168,499,1407
168,473,1407
168,431,1407
168,397,1407
168,357,1407
168,292,1407
168,260,1407
168,198,1407
168,173,1407
168,75,1407
168,8,1407
169,1446,1509
169,1418,1509
169,1398,1509
169,1379,1509
169,1313,1509
169,1283,1509
169,1280,1509
169,1228,1509
169,1220,1509
169,1202,1509
169,1193,1509
169,1130,1509
169,1076,1509
169,1073,1509
169,1057,1509
169,1055,1509
169,1024,1509
169,995,1509
169,980,1509
169,974,1509
169,905,1509
169,893,1509
169,878,1509
169,871,1509
169,824,1509
169,775,1509
169,754,1509
169,710,1509
169,680,1509
169,628,1509
169,565,1509
169,473,1509
169,459,1509
169,451,1509
169,436,1509
169,423,1509
169,313,1509
169,294,1509
169,260,1509
169,185,1509
169,173,1509
169,112,1509
170,6,1351
170,95,1351
170,182,1351
170,256,1351
170,289,1351
170,397,1351
170,455,1351
170,486,1351
170,508,1351
170,554,1351
170,601,1351
170,762,1351
170,814,1351
170,972,1351
170,1167,1351
170,1205,1351
170,1248,1351
170,1323,1351
170,1328,1351
171,1151,1152
171,1078,1152
171,968,1152
171,859,1152
171,764,1152
171,717,1152
171,685,1152
171,683,1152
171,655,1152
171,591,1152
171,555,1152
171,455,1152
171,424,1152
171,216,1152
171,86,1152
171,60,1152
171,26,1152
172,116,456
172,119,456
172,141,456
172,224,456
172,255,456
172,302,456
172,319,456
172,374,456
172,388,456
172,447,456
172,455,456
173,35,486
173,115,486
173,125,486
173,173,486
173,236,486
173,238,486
173,251,486
173,254,486
173,485,486
174,610,672
174,508,672
174,506,672
174,493,672
174,391,672
174,15,672
175,63,1557
175,145,1557
175,204,1557
175,383,1557
175,393,1557
175,461,1557
175,542,1557
175,559,1557
175,601,1557
175,659,1557
175,760,1557
175,795,1557
175,876,1557
175,946,1557
175,1046,1557
175,1073,1557
175,1144,1557
175,1160,1557
175,1195,1557
175,1217,1557
175,1329,1557
175,1359,1557
175,1391,1557
175,1478,1557
175,1556,1557
176,29,798
176,177,798
176,198,798
176,232,798
176,533,798
176,560,798
176,659,798
177,567,678
177,474,678
177,471,678
177,427,678
177,214,678
177,87,678
177,70,678
177,30,678
177,9,678
178,64,1584
178,67,1584
178,73,1584
178,181,1584
178,214,1584
178,263,1584
178,285,1584
178,306,1584
178,318,1584
178,320,1584
178,416,1584
178,418,1584
178,441,1584
178,512,1584
178,574,1584
178,578,1584
178,621,1584
178,645,1584
178,772,1584
178,881,1584
178,1037,1584
178,1091,1584
178,1093,1584
178,1127,1584
178,1147,1584
178,1168,1584
178,1175,1584
178,1203,1584
178,1212,1584
178,1216,1584
178,1242,1584
178,1278,1584
178,1290,1584
178,1320,1584
178,1332,1584
178,1364,1584
178,1366,1584
178,1370,1584
178,1466,1584
178,1502,1584
178,1529,1584
178,1541,1584
178,1560,1584
178,1567,1584
179,109,1041
179,116,1041
179,118,1041
179,180,1041
179,204,1041
179,247,1041
179,269,1041
179,296,1041
179,313,1041
179,320,1041
179,528,1041
179,670,1041
179,809,1041
179,820,1041
179,917,1041
179,938,1041
179,1009,1041
179,1024,1041
180,64,1521
180,81,1521
180,98,1521
180,101,1521
180,147,1521
180,258,1521
180,286,1521
180,371,1521
180,380,1521
180,479,1521
180,514,1521
180,561,1521
180,564,1521
180,624,1521
180,637,1521
180,730,1521
180,881,1521
180,961,1521
180,964,1521
180,1004,1521
180,1127,1521
180,1180,1521
180,1281,1521
180,1492,1521
180,1510,1521
181,19,1593
181,122,1593
181,155,1593
181,179,1593
181,202,1593
181,272,1593
181,284,1593
181,365,1593
181,391,1593
181,423,1593
181,463,1593
181,466,1593
181,556,1593
181,639,1593
181,654,1593
181,669,1593
181,844,1593
181,940,1593
181,950,1593
181,1042,1593
181,1055,1593
181,1085,1593
181,1121,1593
181,1168,1593
181,1181,1593
181,1214,1593
181,1252,1593
181,1384,1593
181,1436,1593
181,1445,1593
181,1470,1593
181,1491,1593
181,1518,1593
182,152,1170
182,161,1170
182,303,1170
182,440,1170
182,625,1170
182,662,1170
182,708,1170
182,736,1170
182,771,1170
182,800,1170
182,884,1170
182,962,1170
182,995,1170
182,1021,1170
182,1106,1170
182,1146,1170
183,54,1548
183,69,1548
183,80,1548
183,83,1548
183,109,1548
183,119,1548
183,158,1548
183,179,1548
183,187,1548
183,205,1548
183,263,1548
183,323,1548
183,355,1548
183,359,1548
183,751,1548
183,759,1548
183,820,1548
183,833,1548
183,897,1548
183,950,1548
183,1009,1548
183,1040,1548
183,1147,1548
183,1157,1548
183,1171,1548
183,1366,1548
183,1393,1548
183,1406,1548
183,1436,1548
183,1438,1548
183,1481,1548
184,167,585
184,238,585
184,289,585
184,347,585
184,371,585
184,406,585
184,512,585
184,551,585
184,553,585
185,141,963
185,174,963
185,217,963
185,241,963
185,268,963
185,474,963
185,554,963
185,635,963
185,695,963
185,751,963
185,758,963
185,766,963
185,838,963
185,857,963
185,859,963
186,16,555
186,115,555
186,190,555
186,263,555
186,311,555
186,331,555
186,378,555
186,390,555
186,412,555
186,498,555
186,505,555
186,517,555
187,237,735
187,311,735
187,392,735
187,437,735
187,464,735
187,514,735
187,523,735
187,584,735
187,638,735
187,647,735
187,668,735
187,734,735
188,1109,1110
188,1000,1110
188,940,1110
188,899,1110
188,878,1110
188,854,1110
188,802,1110
188,789,1110
188,710,1110
188,680,1110
188,596,1110
188,536,1110
188,433,1110
188,418,1110
188,407,1110
188,321,1110
188,315,1110
188,248,1110
188,217,1110
188,194,1110
188,185,1110
188,165,1110
188,71,1110
189,1358,1359
189,1313,1359
189,1241,1359
189,1139,1359
189,1119,1359
189,1065,1359
189,939,1359
189,927,1359
189,920,1359
189,912,1359
189,860,1359
189,802,1359
189,764,1359
189,741,1359
189,737,1359
189,691,1359
189,678,1359
189,662,1359
189,659,1359
189,616,1359
189,614,1359
189,531,1359
189,520,1359
189,454,1359
189,360,1359
189,336,1359
189,320,1359
189,147,1359
189,131,1359
190,734,735
190,690,735
190,584,735
190,538,735
190,493,735
190,462,735
190,444,735
190,414,735
190,398,735
190,369,735
190,366,735
190,334,735
190,266,735
190,253,735
190,98,735
190,21,735
191,1017,1113
191,980,1113
191,931,1113
191,917,1113
191,866,1113
191,856,1113
191,854,1113
191,794,1113
191,775,1113
191,773,1113
191,667,1113
191,646,1113
191,588,1113
191,321,1113
191,293,1113
191,221,1113
191,194,1113
191,103,1113
191,66,1113
191,55,1113
191,48,1113
192,84,972
192,121,972
192,132,972
192,139,972
192,191,972
192,269,972
192,314,972
192,363,972
192,383,972
192,428,972
192,488,972
192,512,972
192,570,972
192,637,972
192,674,972
192,789,972
192,884,972
192,896,972
192,971,972
193,233,750
193,308,750
193,314,750
193,351,750
193,353,750
193,395,750
193,547,750
193,590,750
193,593,750
193,607,750
193,650,750
194,47,510
194,124,510
194,182,510
194,204,510
194,213,510
194,281,510
194,307,510
194,315,510
194,363,510
194,488,510
195,110,2076
195,188,2076
195,208,2076
195,234,2076
195,247,2076
195,355,2076
195,374,2076
195,602,2076
195,623,2076
195,677,2076
195,818,2076
195,834,2076
195,861,2076
195,1030,2076
195,1049,2076
195,1076,2076
195,1109,2076
195,1122,2076
195,1159,2076
195,1166,2076
195,1396,2076
195,1475,2076
195,1637,2076
195,1661,2076
195,1721,2076
195,1723,2076
195,1736,2076
195,1789,2076
195,1832,2076
195,1834,2076
195,1917,2076
195,1952,2076
195,1994,2076
195,2022,2076
196,161,162
196,122,162
196,26,162
196,12,162
197,75,657
197,111,657
197,272,657
197,437,657
197,439,657
197,496,657
197,588,657
197,656,657
198,7,432
198,128,432
198,193,432
198,215,432
198,224,432
198,273,432
198,315,432
198,375,432
198,392,432
198,421,432
198,431,432
199,1727,1728
199,1682,1728
199,1674,1728
199,1671,1728
199,1663,1728
199,1658,1728
199,1449,1728
199,1438,1728
199,1361,1728
199,1353,1728
199,1333,1728
199,1263,1728
199,1155,1728
199,1090,1728
199,1068,1728
199,1039,1728
199,924,1728
199,852,1728
199,661,1728
199,653,1728
199,520,1728
199,487,1728
199,476,1728
199,254,1728
200,20,291
200,41,291
200,110,291
201,31,1242
201,94,1242
201,98,1242
201,141,1242
201,171,1242
201,194,1242
201,452,1242
201,484,1242
201,652,1242
201,696,1242
201,716,1242
201,722,1242
201,756,1242
201,791,1242
201,871,1242
201,1027,1242
201,1064,1242
201,1121,1242
201,1195,1242
201,1241,1242
202,1,1101
202,44,1101
202,82,1101
202,100,1101
202,345,1101
202,551,1101
202,573,1101
202,615,1101
202,788,1101
202,791,1101
202,836,1101
202,866,1101
202,1010,1101
202,1064,1101
202,1100,1101
203,1826,1827
203,1796,1827
203,1733,1827
203,1692,1827
203,1688,1827
203,1536,1827
